datestamp,country_code,marketing_channel,user_visits
2014-11-27,es,Search Engine Ads,3871
2014-11-27,es,Search Engine Results,2196
2014-11-27,fr,Display Ads,404
2014-11-27,fr,KAYAK Deals Email,23
2014-11-27,fr,Search Engine Ads,1762
2014-11-27,fr,Search Engine Results,1146
2014-11-27,gb,Display Ads,573
2014-11-27,gb,KAYAK Deals Email,17
2014-11-27,gb,Search Engine Ads,1094
2014-11-27,gb,Search Engine Results,874
2014-11-27,gb,Travel Search Site,891
2014-11-27,it,Display Ads,332
2014-11-27,it,KAYAK Deals Email,13
2014-11-27,it,Search Engine Ads,1541
2014-11-27,it,Search Engine Results,990
2014-11-27,us,Display Ads,16352
2014-11-27,us,KAYAK Deals Email,503
2014-11-27,us,Search Engine Ads,5914
2014-11-27,us,Search Engine Results,10883
2014-11-27,us,Travel Search Site,8
2014-11-28,de,Display Ads,1569
2014-11-28,de,KAYAK Deals Email,88
2014-11-28,de,Search Engine Ads,2026
2014-11-28,de,Search Engine Results,1411
2014-11-28,es,Display Ads,645
2014-11-28,es,KAYAK Deals Email,13
2014-11-28,es,Search Engine Ads,3056
2014-11-28,es,Search Engine Results,1840
2014-11-28,fr,Display Ads,369
2014-11-28,fr,KAYAK Deals Email,20
2014-11-28,fr,Search Engine Ads,1738
2014-11-28,fr,Search Engine Results,1029
2014-11-28,gb,Display Ads,476
2014-11-28,gb,KAYAK Deals Email,27
2014-11-28,gb,Search Engine Ads,645
2014-11-28,gb,Search Engine Results,915
2014-11-28,gb,Travel Search Site,613
2014-11-28,it,Display Ads,290
2014-11-28,it,KAYAK Deals Email,6
2014-11-28,it,Search Engine Ads,1294
2014-11-28,it,Search Engine Results,855
2014-11-28,us,Display Ads,20309
2014-11-28,us,KAYAK Deals Email,1013
2014-11-28,us,Search Engine Ads,8210
2014-11-28,us,Search Engine Results,15884
2014-11-28,us,Travel Search Site,8
2014-11-29,de,Display Ads,1259
2014-11-29,de,KAYAK Deals Email,68
2014-11-29,de,Search Engine Ads,1586
2014-11-29,de,Search Engine Results,1247
2014-11-29,es,Display Ads,582
2014-11-29,es,KAYAK Deals Email,10
2014-11-29,es,Search Engine Ads,2787
2014-11-29,es,Search Engine Results,1474
2014-11-29,fr,Display Ads,358
2014-11-29,fr,KAYAK Deals Email,13
2014-11-29,fr,Search Engine Ads,1510
2014-11-29,fr,Search Engine Results,975
2014-11-29,gb,Display Ads,376
2014-11-29,gb,KAYAK Deals Email,6
2014-11-29,gb,Search Engine Ads,365
2014-11-29,gb,Search Engine Results,688
2014-11-29,gb,Travel Search Site,442
2014-11-29,it,Display Ads,267
2014-11-29,it,Search Engine Ads,1242
2014-11-29,it,Search Engine Results,746
2014-11-29,us,Display Ads,18956
2014-11-29,us,KAYAK Deals Email,860
2014-11-29,us,Search Engine Ads,7661
2014-11-29,us,Search Engine Results,14458
2014-11-29,us,Travel Search Site,8
2014-11-30,de,Display Ads,2051
2014-11-30,de,KAYAK Deals Email,37
2014-11-30,de,Search Engine Ads,2357
2014-11-30,de,Search Engine Results,1963
2014-11-30,es,Display Ads,874
2014-11-30,es,KAYAK Deals Email,27
2014-11-30,es,Search Engine Ads,4681
2014-11-30,es,Search Engine Results,2590
2014-11-30,fr,Display Ads,468
2014-11-30,fr,KAYAK Deals Email,20
2014-11-30,fr,Search Engine Ads,1817
2014-11-30,fr,Search Engine Results,1476
2014-11-30,gb,Display Ads,518
2014-11-30,gb,KAYAK Deals Email,10
2014-11-30,gb,Search Engine Ads,353
2014-11-30,gb,Search Engine Results,867
2014-11-30,gb,Travel Search Site,662
2014-11-30,it,Display Ads,350
2014-11-30,it,KAYAK Deals Email,3
2014-11-30,it,Search Engine Ads,1582
2014-11-30,it,Search Engine Results,985
2014-11-30,us,Display Ads,24480
2014-11-30,us,KAYAK Deals Email,986
2014-11-30,us,Search Engine Ads,9219
2014-11-30,us,Search Engine Results,18348
2014-11-30,us,Travel Search Site,5
2014-12-01,de,Display Ads,2114
2014-12-01,de,KAYAK Deals Email,34
2014-12-01,de,Search Engine Ads,2591
2014-12-01,de,Search Engine Results,2036
2014-12-01,es,Display Ads,984
2014-12-01,es,KAYAK Deals Email,13
2014-12-01,es,Search Engine Ads,5442
2014-12-01,es,Search Engine Results,3163
2014-12-01,fr,Display Ads,480
2014-12-01,fr,KAYAK Deals Email,20
2014-12-01,fr,Search Engine Ads,1948
2014-12-01,fr,Search Engine Results,1451
2014-12-01,gb,Display Ads,611
2014-12-01,gb,KAYAK Deals Email,23
2014-12-01,gb,Search Engine Ads,446
2014-12-01,gb,Search Engine Results,1071
2014-12-01,gb,Travel Search Site,748
2014-12-01,it,Display Ads,374
2014-12-01,it,KAYAK Deals Email,17
2014-12-01,it,Search Engine Ads,1811
2014-12-01,it,Search Engine Results,1161
2014-12-01,us,Display Ads,38344
2014-12-01,us,KAYAK Deals Email,1744
2014-12-01,us,Search Engine Ads,12517
2014-12-01,us,Search Engine Results,25836
2014-12-01,us,Travel Search Site,24
2014-12-02,de,Display Ads,2053
2014-12-02,de,KAYAK Deals Email,37
2014-12-02,de,Search Engine Ads,2518
2014-12-02,de,Search Engine Results,1881
2014-12-02,es,Display Ads,1025
2014-12-02,es,KAYAK Deals Email,34
2014-12-02,es,Search Engine Ads,5422
2014-12-02,es,Search Engine Results,3014
2014-12-02,fr,Display Ads,465
2014-12-02,fr,KAYAK Deals Email,20
2014-12-02,fr,Search Engine Ads,1745
2014-12-02,fr,Search Engine Results,1254
2014-12-02,gb,Display Ads,609
2014-12-02,gb,KAYAK Deals Email,20
2014-12-02,gb,Search Engine Ads,456
2014-12-02,gb,Search Engine Results,899
2014-12-02,gb,Travel Search Site,695
2014-12-02,it,Display Ads,378
2014-12-02,it,KAYAK Deals Email,6
2014-12-02,it,Search Engine Ads,1692
2014-12-02,it,Search Engine Results,1124
2014-12-02,us,Display Ads,36346
2014-12-02,us,KAYAK Deals Email,1190
2014-12-02,us,Search Engine Ads,13224
2014-12-02,us,Search Engine Results,24502
2014-12-02,us,Travel Search Site,19
2014-12-03,de,Display Ads,1800
2014-12-03,de,KAYAK Deals Email,17
2014-12-03,de,Search Engine Ads,2770
2014-12-03,de,Search Engine Results,1601
2014-12-03,es,Display Ads,968
2014-12-03,es,KAYAK Deals Email,27
2014-12-03,es,Search Engine Ads,5242
2014-12-03,es,Search Engine Results,2908
2014-12-03,fr,Display Ads,482
2014-12-03,fr,KAYAK Deals Email,6
2014-12-03,fr,Search Engine Ads,1847
2014-12-03,fr,Search Engine Results,1164
2014-12-03,gb,Display Ads,592
2014-12-03,gb,KAYAK Deals Email,37
2014-12-03,gb,Search Engine Ads,393
2014-12-03,gb,Search Engine Results,862
2014-12-03,gb,Travel Search Site,921
2014-12-03,it,Display Ads,380
2014-12-03,it,KAYAK Deals Email,17
2014-12-03,it,Search Engine Ads,1474
2014-12-03,it,Search Engine Results,940
2014-12-03,us,Display Ads,34568
2014-12-03,us,KAYAK Deals Email,1054
2014-12-03,us,Search Engine Ads,12735
2014-12-03,us,Search Engine Results,23662
2014-12-03,us,Travel Search Site,13
2014-12-04,de,Display Ads,1642
2014-12-04,de,KAYAK Deals Email,156
2014-12-04,de,Search Engine Ads,2521
2014-12-04,de,Search Engine Results,1462
2014-12-04,es,Display Ads,914
2014-12-04,es,KAYAK Deals Email,27
2014-12-04,es,Search Engine Ads,5389
2014-12-04,es,Search Engine Results,2710
2014-12-04,fr,Display Ads,473
2014-12-04,fr,KAYAK Deals Email,20
2014-12-04,fr,Search Engine Ads,1652
2014-12-04,fr,Search Engine Results,1095
2014-12-04,gb,Display Ads,547
2014-12-04,gb,KAYAK Deals Email,23
2014-12-04,gb,Search Engine Ads,413
2014-12-04,gb,Search Engine Results,903
2014-12-04,gb,Travel Search Site,715
2014-12-04,it,Display Ads,354
2014-12-04,it,KAYAK Deals Email,37
2014-12-04,it,Search Engine Ads,1393
2014-12-04,it,Search Engine Results,1104
2014-12-04,us,Display Ads,33946
2014-12-04,us,KAYAK Deals Email,2839
2014-12-04,us,Search Engine Ads,12295
2014-12-04,us,Search Engine Results,22609
2014-12-04,us,Travel Search Site,30
2014-12-05,de,Display Ads,1597
2014-12-05,de,KAYAK Deals Email,37
2014-12-05,de,Search Engine Ads,2274
2014-12-05,de,Search Engine Results,1159
2014-12-05,es,Display Ads,985
2014-12-05,es,KAYAK Deals Email,30
2014-12-05,es,Search Engine Ads,4661
2014-12-05,es,Search Engine Results,2229
2014-12-05,fr,Display Ads,562
2014-12-05,fr,KAYAK Deals Email,10
2014-12-05,fr,Search Engine Ads,1875
2014-12-05,fr,Search Engine Results,1004
2014-12-05,gb,Display Ads,594
2014-12-05,gb,KAYAK Deals Email,20
2014-12-05,gb,Search Engine Ads,380
2014-12-05,gb,Search Engine Results,698
2014-12-05,gb,Travel Search Site,599
2014-12-05,it,Display Ads,326
2014-12-05,it,KAYAK Deals Email,6
2014-12-05,it,Search Engine Ads,1342
2014-12-05,it,Search Engine Results,887
2014-12-05,us,Display Ads,30416
2014-12-05,us,KAYAK Deals Email,1397
2014-12-05,us,Search Engine Ads,11313
2014-12-05,us,Search Engine Results,20183
2014-12-05,us,Travel Search Site,16
2014-12-06,de,Display Ads,1400
2014-12-06,de,Search Engine Ads,2026
2014-12-06,de,Search Engine Results,1036
2014-12-06,es,Display Ads,688
2014-12-06,es,KAYAK Deals Email,10
2014-12-06,es,Search Engine Ads,2571
2014-12-06,es,Search Engine Results,1368
2014-12-06,fr,Display Ads,487
2014-12-06,fr,KAYAK Deals Email,20
2014-12-06,fr,Search Engine Ads,1411
2014-12-06,fr,Search Engine Results,868
2014-12-06,gb,Display Ads,477
2014-12-06,gb,KAYAK Deals Email,3
2014-12-06,gb,Search Engine Ads,267
2014-12-06,gb,Search Engine Results,576
2014-12-06,gb,Travel Search Site,528
2014-12-06,it,Display Ads,267
2014-12-06,it,KAYAK Deals Email,17
2014-12-06,it,Search Engine Ads,1060
2014-12-06,it,Search Engine Results,614
2014-12-06,us,Display Ads,23425
2014-12-06,us,KAYAK Deals Email,904
2014-12-06,us,Search Engine Ads,9760
2014-12-06,us,Search Engine Results,16351
2014-12-06,us,Travel Search Site,11
2014-12-07,de,Display Ads,2195
2014-12-07,de,KAYAK Deals Email,23
2014-12-07,de,Search Engine Ads,2762
2014-12-07,de,Search Engine Results,1837
2014-12-07,es,Display Ads,698
2014-12-07,es,KAYAK Deals Email,20
2014-12-07,es,Search Engine Ads,2292
2014-12-07,es,Search Engine Results,1484
2014-12-07,fr,Display Ads,625
2014-12-07,fr,KAYAK Deals Email,27
2014-12-07,fr,Search Engine Ads,1840
2014-12-07,fr,Search Engine Results,1238
2014-12-07,gb,Display Ads,569
2014-12-07,gb,KAYAK Deals Email,6
2014-12-07,gb,Search Engine Ads,308
2014-12-07,gb,Search Engine Results,753
2014-12-07,gb,Travel Search Site,704
2014-12-07,it,Display Ads,277
2014-12-07,it,KAYAK Deals Email,30
2014-12-07,it,Search Engine Ads,1129
2014-12-07,it,Search Engine Results,623
2014-12-07,us,Display Ads,28176
2014-12-07,us,KAYAK Deals Email,921
2014-12-07,us,Search Engine Ads,11358
2014-12-07,us,Search Engine Results,20933
2014-12-07,us,Travel Search Site,22
2014-12-08,de,Display Ads,2200
2014-12-08,de,KAYAK Deals Email,54
2014-12-08,de,Search Engine Ads,2872
2014-12-08,de,Search Engine Results,1664
2014-12-08,es,Display Ads,844
2014-12-08,es,KAYAK Deals Email,34
2014-12-08,es,Search Engine Ads,2797
2014-12-08,es,Search Engine Results,1850
2014-12-08,fr,Display Ads,622
2014-12-08,fr,KAYAK Deals Email,3
2014-12-08,fr,Search Engine Ads,2151
2014-12-08,fr,Search Engine Results,1352
2014-12-08,gb,Display Ads,724
2014-12-08,gb,KAYAK Deals Email,20
2014-12-08,gb,Search Engine Ads,397
2014-12-08,gb,Search Engine Results,863
2014-12-08,gb,Travel Search Site,684
2014-12-08,it,Display Ads,316
2014-12-08,it,KAYAK Deals Email,13
2014-12-08,it,Search Engine Ads,1205
2014-12-08,it,Search Engine Results,760
2014-12-08,us,Display Ads,35834
2014-12-08,us,KAYAK Deals Email,1118
2014-12-08,us,Search Engine Ads,14250
2014-12-08,us,Search Engine Results,26299
2014-12-08,us,Travel Search Site,24
2014-12-09,de,Display Ads,2110
2014-12-09,de,KAYAK Deals Email,13
2014-12-09,de,Search Engine Ads,2801
2014-12-09,de,Search Engine Results,1718
2014-12-09,es,Display Ads,809
2014-12-09,es,KAYAK Deals Email,13
2014-12-09,es,Search Engine Ads,3003
2014-12-09,es,Search Engine Results,1885
2014-12-09,fr,Display Ads,561
2014-12-09,fr,KAYAK Deals Email,47
2014-12-09,fr,Search Engine Ads,1981
2014-12-09,fr,Search Engine Results,1168
2014-12-09,gb,Display Ads,620
2014-12-09,gb,KAYAK Deals Email,6
2014-12-09,gb,Search Engine Ads,400
2014-12-09,gb,Search Engine Results,858
2014-12-09,gb,Travel Search Site,533
2014-12-09,it,Display Ads,335
2014-12-09,it,KAYAK Deals Email,6
2014-12-09,it,Search Engine Ads,1366
2014-12-09,it,Search Engine Results,862
2014-12-09,us,Display Ads,34375
2014-12-09,us,KAYAK Deals Email,1091
2014-12-09,us,Search Engine Ads,13925
2014-12-09,us,Search Engine Results,24817
2014-12-09,us,Travel Search Site,2
2014-12-10,de,Display Ads,1771
2014-12-10,de,KAYAK Deals Email,20
2014-12-10,de,Search Engine Ads,2334
2014-12-10,de,Search Engine Results,1450
2014-12-10,es,Display Ads,734
2014-12-10,es,KAYAK Deals Email,17
2014-12-10,es,Search Engine Ads,2700
2014-12-10,es,Search Engine Results,1781
2014-12-10,fr,Display Ads,451
2014-12-10,fr,KAYAK Deals Email,40
2014-12-10,fr,Search Engine Ads,2102
2014-12-10,fr,Search Engine Results,1136
2014-12-10,gb,Display Ads,538
2014-12-10,gb,KAYAK Deals Email,20
2014-12-10,gb,Search Engine Ads,363
2014-12-10,gb,Search Engine Results,731
2014-12-10,gb,Travel Search Site,508
2014-12-10,it,Display Ads,297
2014-12-10,it,KAYAK Deals Email,13
2014-12-10,it,Search Engine Ads,1139
2014-12-10,it,Search Engine Results,760
2014-12-10,us,Display Ads,32630
2014-12-10,us,KAYAK Deals Email,4216
2014-12-10,us,Search Engine Ads,10132
2014-12-10,us,Search Engine Results,23181
2014-12-10,us,Travel Search Site,11
2014-12-11,de,Display Ads,1797
2014-12-11,de,KAYAK Deals Email,27
2014-12-11,de,Search Engine Ads,2181
2014-12-11,de,Search Engine Results,1362
2014-12-11,es,Display Ads,886
2014-12-11,es,KAYAK Deals Email,27
2014-12-11,es,Search Engine Ads,2422
2014-12-11,es,Search Engine Results,1571
2014-12-11,fr,Display Ads,544
2014-12-11,fr,KAYAK Deals Email,3
2014-12-11,fr,Search Engine Ads,2075
2014-12-11,fr,Search Engine Results,1132
2014-12-11,gb,Display Ads,582
2014-12-11,gb,KAYAK Deals Email,13
2014-12-11,gb,Search Engine Ads,358
2014-12-11,gb,Search Engine Results,664
2014-12-11,gb,Travel Search Site,382
2014-12-11,it,Display Ads,312
2014-12-11,it,KAYAK Deals Email,37
2014-12-11,it,Search Engine Ads,1546
2014-12-11,it,Search Engine Results,788
2014-12-11,us,Display Ads,30440
2014-12-11,us,KAYAK Deals Email,2308
2014-12-11,us,Search Engine Ads,8997
2014-12-11,us,Search Engine Results,22274
2014-12-11,us,Travel Search Site,2
2014-12-12,de,Display Ads,1445
2014-12-12,de,KAYAK Deals Email,23
2014-12-12,de,Search Engine Ads,2083
2014-12-12,de,Search Engine Results,1192
2014-12-12,es,Display Ads,664
2014-12-12,es,KAYAK Deals Email,27
2014-12-12,es,Search Engine Ads,1902
2014-12-12,es,Search Engine Results,1287
2014-12-12,fr,Display Ads,404
2014-12-12,fr,KAYAK Deals Email,6
2014-12-12,fr,Search Engine Ads,1744
2014-12-12,fr,Search Engine Results,991
2014-12-12,gb,Display Ads,466
2014-12-12,gb,KAYAK Deals Email,13
2014-12-12,gb,Search Engine Ads,305
2014-12-12,gb,Search Engine Results,652
2014-12-12,gb,Travel Search Site,368
2014-12-12,it,Display Ads,308
2014-12-12,it,KAYAK Deals Email,37
2014-12-12,it,Search Engine Ads,1545
2014-12-12,it,Search Engine Results,696
2014-12-12,us,Display Ads,26801
2014-12-12,us,KAYAK Deals Email,1258
2014-12-12,us,Search Engine Ads,8247
2014-12-12,us,Search Engine Results,19684
2014-12-12,us,Travel Search Site,8
2014-12-13,de,Display Ads,1235
2014-12-13,de,KAYAK Deals Email,23
2014-12-13,de,Search Engine Ads,1817
2014-12-13,de,Search Engine Results,931
2014-12-13,es,Display Ads,378
2014-12-13,es,KAYAK Deals Email,17
2014-12-13,es,Search Engine Ads,1566
2014-12-13,es,Search Engine Results,1000
2014-12-13,fr,Display Ads,356
2014-12-13,fr,KAYAK Deals Email,6
2014-12-13,fr,Search Engine Ads,1668
2014-12-13,fr,Search Engine Results,987
2014-12-13,gb,Display Ads,362
2014-12-13,gb,KAYAK Deals Email,23
2014-12-13,gb,Search Engine Ads,274
2014-12-13,gb,Search Engine Results,562
2014-12-13,gb,Travel Search Site,277
2014-12-13,it,Display Ads,214
2014-12-13,it,KAYAK Deals Email,10
2014-12-13,it,Search Engine Ads,1411
2014-12-13,it,Search Engine Results,566
2014-12-13,us,Display Ads,20761
2014-12-13,us,KAYAK Deals Email,792
2014-12-13,us,Search Engine Ads,6890
2014-12-13,us,Search Engine Results,16184
2014-12-14,de,Display Ads,1888
2014-12-14,de,KAYAK Deals Email,20
2014-12-14,de,Search Engine Ads,2512
2014-12-14,de,Search Engine Results,1434
2014-12-14,es,Display Ads,785
2014-12-14,es,KAYAK Deals Email,13
2014-12-14,es,Search Engine Ads,2389
2014-12-14,es,Search Engine Results,1587
2014-12-14,fr,Display Ads,470
2014-12-14,fr,KAYAK Deals Email,30
2014-12-14,fr,Search Engine Ads,2195
2014-12-14,fr,Search Engine Results,1315
2014-12-14,gb,Display Ads,476
2014-12-14,gb,KAYAK Deals Email,3
2014-12-14,gb,Search Engine Ads,290
2014-12-14,gb,Search Engine Results,640
2014-12-14,gb,Travel Search Site,533
2014-12-14,it,Display Ads,290
2014-12-14,it,KAYAK Deals Email,10
2014-12-14,it,Search Engine Ads,1871
2014-12-14,it,Search Engine Results,741
2014-12-14,us,Display Ads,24538
2014-12-14,us,KAYAK Deals Email,856
2014-12-14,us,Search Engine Ads,8655
2014-12-14,us,Search Engine Results,19972
2014-12-15,de,Display Ads,1929
2014-12-15,de,KAYAK Deals Email,13
2014-12-15,de,Search Engine Ads,2466
2014-12-15,de,Search Engine Results,1773
2014-12-15,es,Display Ads,756
2014-12-15,es,KAYAK Deals Email,13
2014-12-15,es,Search Engine Ads,2839
2014-12-15,es,Search Engine Results,1921
2014-12-15,fr,Display Ads,527
2014-12-15,fr,KAYAK Deals Email,40
2014-12-15,fr,Search Engine Ads,2371
2014-12-15,fr,Search Engine Results,1275
2014-12-15,gb,Display Ads,546
2014-12-15,gb,KAYAK Deals Email,10
2014-12-15,gb,Search Engine Ads,368
2014-12-15,gb,Search Engine Results,816
2014-12-15,gb,Travel Search Site,654
2014-12-15,it,Display Ads,347
2014-12-15,it,KAYAK Deals Email,30
2014-12-15,it,Search Engine Ads,2222
2014-12-15,it,Search Engine Results,877
2014-12-15,us,Display Ads,33447
2014-12-15,us,KAYAK Deals Email,982
2014-12-15,us,Search Engine Ads,10959
2014-12-15,us,Search Engine Results,25805
2014-12-15,us,Travel Search Site,2
2014-12-16,de,Display Ads,1921
2014-12-16,de,KAYAK Deals Email,23
2014-12-16,de,Search Engine Ads,2306
2014-12-16,de,Search Engine Results,1656
2014-12-16,es,Display Ads,724
2014-12-16,es,KAYAK Deals Email,6
2014-12-16,es,Search Engine Ads,2676
2014-12-16,es,Search Engine Results,1748
2014-12-16,fr,Display Ads,1006
2014-12-16,fr,KAYAK Deals Email,17
2014-12-16,fr,Search Engine Ads,2363
2014-12-16,fr,Search Engine Results,1220
2014-12-16,gb,Display Ads,516
2014-12-16,gb,KAYAK Deals Email,6
2014-12-16,gb,Search Engine Ads,294
2014-12-16,gb,Search Engine Results,815
2014-12-16,gb,Travel Search Site,558
2014-12-16,it,Display Ads,354
2014-12-16,it,KAYAK Deals Email,10
2014-12-16,it,Search Engine Ads,2175
2014-12-16,it,Search Engine Results,842
2014-12-16,us,Display Ads,34128
2014-12-16,us,KAYAK Deals Email,3631
2014-12-16,us,Search Engine Ads,11507
2014-12-16,us,Search Engine Results,25205
2014-12-16,us,Travel Search Site,5
2014-12-17,de,Display Ads,1577
2014-12-17,de,KAYAK Deals Email,6
2014-12-17,de,Search Engine Ads,2244
2014-12-17,de,Search Engine Results,1088
2014-12-17,es,Display Ads,732
2014-12-17,es,KAYAK Deals Email,6
2014-12-17,es,Search Engine Ads,2481
2014-12-17,es,Search Engine Results,1650
2014-12-17,fr,Display Ads,455
2014-12-17,fr,KAYAK Deals Email,20
2014-12-17,fr,Search Engine Ads,2244
2014-12-17,fr,Search Engine Results,1105
2014-12-17,gb,Display Ads,533
2014-12-17,gb,KAYAK Deals Email,27
2014-12-17,gb,Search Engine Ads,300
2014-12-17,gb,Search Engine Results,745
2014-12-17,gb,Travel Search Site,594
2014-12-17,it,Display Ads,306
2014-12-17,it,KAYAK Deals Email,17
2014-12-17,it,Search Engine Ads,1813
2014-12-17,it,Search Engine Results,756
